strategy,name,no_property_sample,eigval_prod,pstable,avg_min_dist,ratio,maxdim,rrate,name,props,log_paths,time metric,acquisition,time metric value
bald,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,0,0.0002197681606439211,0.035,0.009390730877672079,3.7885865041238977,0.2,0.38431372549019616,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,-0.023_-0.002_0.025_0.144_0.105,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object310-20230327-175637,average precision,24,0.09045584045584044
bald,ShapeNet::FoodItem_16d2017606945083324387582810ec10,0,8.998631626542024e-05,0.015,0.005663623965218694,3.3607083424815563,0.2,0.864963503649635,ShapeNet::FoodItem_16d2017606945083324387582810ec10,0.000_0.048_-0.000_0.147_0.186,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object260-20230327-165742,average precision,24,0.09191176470588236
random,ShapeNet::FoodItem_16d2017606945083324387582810ec10,0,8.998631626542024e-05,0.015,0.005663623965218694,3.3607083424815563,0.2,0.864963503649635,ShapeNet::FoodItem_16d2017606945083324387582810ec10,0.000_0.048_-0.000_0.147_0.186,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object260-20230329-233246,average precision,24,0.11458333333333333
bald,ShapeNet::Pizza_b3a8ebcf6e9ca5852721058c5c629b05,3,0.00012233982248549766,0.005,0.00960570911224781,1.6242128350081293,0.2,0.8750877192982456,ShapeNet::Pizza_b3a8ebcf6e9ca5852721058c5c629b05,-0.000_0.000_-0.002_0.175_0.114,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object413-20230327-195838,average precision,24,0.2
bald,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,4,0.0002197681606439211,0.04,0.009390730877672079,3.7885865041238977,0.2,0.38431372549019616,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,-0.023_-0.002_0.025_0.185_0.111,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object314-20230327-175953,average precision,24,0.21373805932629464
bald,ShapeNet::CoffeeTable_9c71de3e26788e20d810b14a81e12eca,3,0.0002021401993313431,0.075,0.013822855758193076,14.829196421960509,0.2,0.8868556701030927,ShapeNet::CoffeeTable_9c71de3e26788e20d810b14a81e12eca,0.000_0.000_0.042_0.200_0.114,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object228-20230327-162034,average precision,24,0.22916666666666666
random,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,4,0.0002197681606439211,0.04,0.009390730877672079,3.7885865041238977,0.2,0.38431372549019616,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,-0.023_-0.002_0.025_0.185_0.111,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object314-20230329-234738,average precision,24,0.23392857142857143
random,ShapeNet::CoffeeTable_9c71de3e26788e20d810b14a81e12eca,3,0.0002021401993313431,0.075,0.013822855758193076,14.829196421960509,0.2,0.8868556701030927,ShapeNet::CoffeeTable_9c71de3e26788e20d810b14a81e12eca,0.000_0.000_0.042_0.200_0.114,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object228-20230329-232402,average precision,24,0.24358974358974358
bald,ShapeNet::FoodItem_16d2017606945083324387582810ec10,2,8.998631626542024e-05,0.165,0.005663623965218694,3.3607083424815563,0.2,0.864963503649635,ShapeNet::FoodItem_16d2017606945083324387582810ec10,0.000_0.048_-0.000_0.175_0.292,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object262-20230327-165916,average precision,24,0.33040350917578715
random,ShapeNet::FoodItem_16d2017606945083324387582810ec10,2,8.998631626542024e-05,0.165,0.005663623965218694,3.3607083424815563,0.2,0.864963503649635,ShapeNet::FoodItem_16d2017606945083324387582810ec10,0.000_0.048_-0.000_0.175_0.292,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object262-20230329-233314,average precision,24,0.3430830591192433
