strategy,name,no_property_sample,eigval_prod,pstable,avg_min_dist,ratio,maxdim,rrate,name,props,log_paths,time metric,acquisition,time metric value
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,30,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.064_0.134_0.007_0.196_0.222,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object30-20230414-174041,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,31,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.043_0.108_-0.015_0.147_0.257,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object31-20230414-174111,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,32,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.021_-0.022_0.034_0.103_0.231,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object32-20230414-174142,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,33,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.058_-0.126_-0.057_0.174_0.133,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object33-20230414-174212,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,34,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.058_-0.003_0.059_0.193_0.246,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object34-20230414-174243,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,35,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.081_-0.079_-0.005_0.197_0.228,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object35-20230414-174313,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,36,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.108_-0.022_0.027_0.106_0.150,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object36-20230414-174344,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,37,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.123_-0.129_-0.032_0.131_0.250,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object37-20230414-174414,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,38,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.091_-0.094_0.060_0.111_0.288,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object38-20230414-174443,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,39,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.028_0.103_-0.061_0.106_0.286,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object39-20230414-174513,average precision,24,-0.0
