strategy,name,no_property_sample,eigval_prod,pstable,avg_min_dist,ratio,maxdim,rrate,name,props,log_paths,time metric,acquisition,time metric value
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,218,0.00023586831074488796,0.005,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.020_0.015_0.106_0.134_0.106,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object218-20230417-013807,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,250,0.00023586831074488796,0.0,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.005_0.031_0.110_0.185_0.167,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object250-20230417-014524,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,257,0.00023586831074488796,0.0,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.018_0.004_0.103_0.186_0.114,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object257-20230417-014700,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,268,0.00023586831074488796,0.0,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.012_0.015_0.115_0.189_0.121,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object268-20230417-014928,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,274,0.00023586831074488796,0.03,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.010_-0.018_-0.003_0.165_0.118,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object274-20230417-015051,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,298,0.00023586831074488796,0.015,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.029_-0.000_-0.023_0.196_0.118,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object298-20230417-015620,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,306,0.00023586831074488796,0.005,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.019_-0.009_0.116_0.171_0.128,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object306-20230417-015808,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,331,0.00023586831074488796,0.03,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.017_0.020_-0.012_0.195_0.100,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object331-20230417-020353,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,364,0.00023586831074488796,0.015,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.025_0.012_0.002_0.189_0.197,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object364-20230417-021128,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,372,0.00023586831074488796,0.01,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.015_-0.010_0.082_0.151_0.139,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object372-20230417-021317,average precision,24,-0.0
